order_id,order_ts,customer_id,region,channel,product_sku,product_name,category,quantity,unit_price_usd,discount_pct,order_status,shipping_days
ORD-000564,31-Mar-2026,CUST-00732,  EMEA ,retail,SKU-1306,Paint Set,Miniatures,4,55.89,0.00,completed,4
ORD-002019,25-Dec-2025,CUST-00219,LATAM,retail,SKU-1087,Expansion Key,Digital,3,39.30,0.00,pending,1
ORD-000719,2025-05-07 08:09:14,CUST-01378,EMEA,wholesale,SKU-1308,Terrain Kit,MINIATURES,1,53.57,0.00,pending,
ORD-001184,25-Jun-2026,CUST-00206,EMEA,RETAIL,SKU-1296,Promo Tin,Trading Cards,3,129.60,0.00,refunded,2
ORD-001463,19-Apr-2025,CUST-00469,EMEA,wholesale,SKU-1084,Bundle Case,Trading Cards,4,43.77,0.00,cancelled,5
ORD-002773,10-Aug-2025,CUST-00934,LATAM,partner,SKU-1087,2000pc Star Chart,puzzles,2,25.64,0.00,cancelled,14
ORD-003448,2025-06-18 02:11:21,CUST-01539,APAC,WHOLESALE,SKU-1014,Collector Box,Trading Cards,1,221.41,0.15,refunded,17
ORD-004530,2025-08-27 10:52:33,CUST-00803,LATAM,retail,SKU-1096,Dice Set,Accessories,3,19.77,0.00,cancelled,15
ORD-000177,2025-02-06T15:54:00Z,CUST-01499,North America,wholesale,SKU-1008,Season Pass,Digital,5,47.31,0.00,cancelled,18
ORD-001227,04-Nov-2025,CUST-01674,EMEA,wholesale,SKU-1157,Paint Set,Miniatures,1,60.58,0.00,refunded,5
ORD-000405,05/01/2025,CUST-00175,LATAM,retail,SKU-1231,Dice Set,Accessories,1,17.01,0.00,cancelled,1
ORD-000348,2026-02-24 00:59:36,CUST-01015,EMEA,retail,SKU-1282,1000pc Coastline,Puzzles,3,14.56,0.00,refunded,4
ORD-004971,11/14/2025,CUST-00406,LATAM,retail,SKU-1243,Harvest Moon Valley,Board Games,2,$18.57,0.00,completed,7
ORD-003769,2026-04-07 14:23:25,,APAC,wholesale,SKU-1104,Dungeon Delve,Board Games,2,72.38,0.00,cancelled,3
ORD-003717,2025-12-17 22:40:15,CUST-00319,North America,wholesale,SKU-1367,Cosmetic Bundle,Digital,1,42.03,0.15,cancelled,10
ORD-001703,2026-02-26T19:56:33Z,CUST-00224,North America,online,SKU-1328,Starter Deck,Trading Cards,2,175.00,0.00,cancelled,17
ORD-002786,04/18/2025,CUST-01391,LATAM,partner,SKU-1022,Warband Set,MINIATURES,2,132.22,0.00,cancelled,7
ORD-003459,05/26/2025,CUST-01444,North America,partner,SKU-1302,Deck Box,Accessories,1,31.63,0.00,pending,3
ORD-004491,2025-12-21 18:43:18,CUST-00388,APAC,wholesale,SKU-1243,Dice Set,Accessories,1,36.01,0.10,pending,11
ORD-000705,2026-06-05T07:56:46Z,CUST-00740,North America,online,SKU-1100,Castle Siege,Board Games,1,72.37,0.00,pending,1
ORD-002760,05/08/2025,CUST-01599,EMEA,partner,SKU-1392,Collector Box,Trading Cards,5,236.18,0.00,completed,15
ORD-002626,2025-02-13T07:58:46Z,CUST-00362,  APAC ,partner,SKU-1015,Dice Set,Accessories,1,10.38,0.00,completed,2
ORD-000507,2025-02-02 23:16:41,CUST-01580,APAC,retail,SKU-1042,Bundle Case,Trading Cards,1,99.15,0.00,pending,14
ORD-002973,03/15/2025,CUST-01570,APAC,online,SKU-1025,Dungeon Delve,Board Games,2,42.96,0.00,cancelled,5
ORD-000059,2025-08-26 01:36:03,CUST-01487,EMEA,retail,SKU-1087,2000pc Star Chart,Puzzles,1,22.45,0.00,completed,12
ORD-003078,29-May-2026,CUST-01682,North America,retail,SKU-1303,Dice Set,Accessories,2,$25.05,0.25,pending,1
ORD-002600,2025-10-05T14:07:17Z,CUST-00501,North America,online,SKU-1217,Signal Fire,Board Games,1,25.11,0.05,cancelled,15
ORD-001556,02/05/2025,CUST-01708,North America,RETAIL,SKU-1148,500pc Night Market,  Puzzles ,3,33.34,0.05,pending,18
ORD-001410,2026-03-31 03:40:34,CUST-00891,EMEA,  online ,SKU-1112,Paint Set,Miniatures,4,27.57,0.00,pending,17
ORD-004494,2025-03-13 03:11:16,CUST-00533,EMEA,  partner ,SKU-1331,Bundle Case,Trading Cards,8,78.33,0.10,cancelled,7
ORD-004392,12-Jan-2025,CUST-00235,LATAM,online,SKU-1078,Season Pass,Digital,1,31.75,0.00,refunded,15
ORD-001924,05-Mar-2025,CUST-01127,APAC,wholesale,SKU-1012,Dungeon Delve,Board Games,1,66.79,0.15,pending,6
ORD-000592,2025-06-18 00:12:21,CUST-01184,EMEA,retail,SKU-1356,Paint Set,Miniatures,2,106.07,0.00,pending,7
ORD-003334,04/29/2025,CUST-00149,EMEA,online,SKU-1321,1000pc Coastline,Puzzles,5,$16.62,0.00,cancelled,7
ORD-003010,2025-11-09 19:10:17,CUST-01661,EMEA,retail,SKU-1140,Hero Blister,Miniatures,1,75.43,0.00,cancelled,7
ORD-004647,12-Dec-2025,CUST-00454,EMEA,online,SKU-1355,Season Pass,Digital,3,31.70,0.00,refunded,11
ORD-001268,14-Jan-2026,CUST-01345,North America,  retail ,SKU-1172,500pc Night Market,Puzzles,1,21.08,0.20,refunded,16
ORD-001355,2025-05-18 15:07:55,CUST-00489,North America,online,SKU-1352,Cosmetic Bundle,Digital,1,17.62,0.00,cancelled,9
ORD-003821,07/24/2025,CUST-01550,North America,online,SKU-1251,2000pc Star Chart,Puzzles,2,23.97,0.20,refunded,20
ORD-001846,2025-10-01 00:16:37,CUST-00210,EMEA,wholesale,SKU-1159,Bundle Case,Trading Cards,1,92.58,0.00,pending,3
ORD-004886,2025-12-27 22:45:07,CUST-01608,EMEA,RETAIL,SKU-1200,Promo Tin,Trading Cards,1,144.85,0.00,pending,9
ORD-003913,2026-05-31 22:19:47,CUST-01585,APAC,wholesale,SKU-1167,1000pc Coastline,Puzzles,1,34.11,0.10,cancelled,1
ORD-001545,2025-05-28 03:00:29,CUST-01024,LATAM,retail,SKU-1243,Season Pass,Digital,2,1.94,0.10,refunded,2
ORD-002531,03/13/2025,CUST-00187,  North America ,  wholesale ,SKU-1120,Expansion Key,Digital,1,20.72,0.10,completed,1
ORD-001431,2026-04-13 11:13:23,CUST-00671,NORTH AMERICA,online,SKU-1084,2000pc Star Chart,Puzzles,3,32.12,0.00,refunded,16
ORD-001013,02/25/2026,CUST-00507,EMEA,wholesale,SKU-1240,Card Sleeves,Accessories,1,13.40,0.00,cancelled,5
ORD-002441,20-Jan-2026,CUST-01015,LATAM,online,SKU-1073,Hero Blister,Miniatures,3,137.64,0.00,completed,8
ORD-001694,04/18/2026,CUST-01057,North America,online,SKU-1000,Warband Set,Miniatures,2,93.50,0.25,refunded,21
ORD-000662,14-Jun-2026,CUST-00798,EMEA,retail,SKU-1187,Warband Set,Miniatures,1,74.91,0.00,pending,19
ORD-002221,2025-09-29 21:48:41,CUST-01771,  EMEA ,WHOLESALE,SKU-1020,Season Pass,  Digital ,-4,10.62,0.15,cancelled,9
ORD-003614,2025-01-10 02:17:46,CUST-00694,  APAC ,retail,SKU-1234,Warband Set,Miniatures,3,33.66,0.00,cancelled,2
ORD-001583,2026-01-23 06:37:44,CUST-00755,APAC,online,SKU-1048,2000pc Star Chart,Puzzles,8,$10.10,0.00,refunded,17
ORD-004769,07-May-2026,CUST-00927,North America,retail,SKU-1280,2000pc Star Chart,Puzzles,1,25.48,0.00,completed,4
ORD-004913,2025-06-18 02:50:12,CUST-00755,APAC,online,SKU-1122,Season Pass,Digital,2,34.41,0.05,refunded,2
ORD-004503,2026-06-05 11:50:47,CUST-01069,APAC,wholesale,SKU-1368,Warband Set,Miniatures,1,63.08,0.00,pending,5
ORD-001029,26-Feb-2025,CUST-01449,apac,wholesale,SKU-1202,Trade Winds,Board Games,2,19.75,0.00,completed,
ORD-002067,2025-12-29 17:01:54,CUST-00541,  EMEA ,partner,SKU-1195,Playmat,  Accessories ,2,23.57,0.00,pending,21
ORD-003344,2025-08-10 08:56:49,CUST-00741,APAC,retail,SKU-1135,Card Sleeves,Accessories,1,24.53,0.00,pending,1
ORD-000218,12/10/2025,CUST-00440,EMEA,wholesale,SKU-1226,1000pc Coastline,Puzzles,4,33.41,0.00,cancelled,9
ORD-003081,2025-10-18 14:31:20,CUST-01566,North America,wholesale,SKU-1095,Card Sleeves,Accessories,1,37.03,0.20,refunded,3
ORD-002852,2026-05-17 19:18:24,CUST-00933,  North America ,wholesale,SKU-1356,Expansion Key,Digital,3,22.87,0.00,completed,4
ORD-000834,2025-01-30 18:31:48,CUST-01264,EMEA,partner,SKU-1283,Dice Set,ACCESSORIES,1,16.74,0.00,completed,5
ORD-004196,09/23/2025,CUST-00563,EMEA,partner,SKU-1041,Expansion Key,DIGITAL,1,29.38,0.00,refunded,6
ORD-004765,2026-05-04 15:30:17,CUST-01285,LATAM,retail,SKU-1376,Signal Fire,Board Games,2,38.50,0.00,refunded,10
ORD-003728,08/18/2025,CUST-00640,LATAM,online,SKU-1054,Dice Set,Accessories,4,23.83,0.00,cancelled,16
ORD-000848,01-Feb-2025,CUST-00664,EMEA,partner,SKU-1140,500pc Night Market,Puzzles,1,34.42,0.00,completed,14
ORD-002345,2026-03-13 19:49:09,CUST-00605,LATAM,wholesale,SKU-1187,Season Pass,Digital,5,13.63,0.00,pending,5
ORD-001393,2026-01-12T23:35:27Z,CUST-00757,EMEA,wholesale,SKU-1070,Booster Pack,Trading Cards,1,105.10,0.00,cancelled,7
ORD-003783,2025-07-04 03:04:13,CUST-01144,EMEA,wholesale,SKU-1108,Trade Winds,Board Games,2,23.38,0.25,pending,10
ORD-000008,05/31/2025,CUST-00534,EMEA,PARTNER,SKU-1263,Hero Blister,Miniatures,4,127.42,0.00,cancelled,11
ORD-002368,2026-03-06 00:44:19,CUST-01263,EMEA,wholesale,SKU-1249,Hero Blister,Miniatures,1,68.04,0.00,completed,6
ORD-004983,04/16/2025,CUST-00410,emea,RETAIL,SKU-1000,Terrain Kit,Miniatures,1,79.91,0.00,refunded,3
ORD-004658,19-Jan-2026,CUST-01406,LATAM,wholesale,SKU-1086,Playmat,Accessories,1,13.82,0.00,pending,10
ORD-002749,2025-02-12T18:07:45Z,CUST-00546,APAC,online,SKU-1200,500pc Night Market,Puzzles,3,22.90,0.00,completed,14
ORD-001532,2025-05-12 06:23:48,CUST-00758,EMEA,wholesale,SKU-1006,Collector Box,Trading Cards,5,201.32,0.00,completed,11
ORD-000183,2025-01-31 09:58:25,CUST-01021,LATAM,wholesale,SKU-1179,Collector Box,Trading Cards,2,206.10,0.00,completed,9
ORD-002408,2026-03-13 03:29:20,CUST-00419,North America,RETAIL,SKU-1359,1000pc Coastline,Puzzles,2,32.73,0.20,cancelled,5
ORD-004279,2025-04-26 13:46:42,CUST-00904,NORTH AMERICA,partner,SKU-1271,Paint Set,Miniatures,8,34.25,0.00,refunded,15
ORD-004757,2026-01-26 00:14:57,CUST-01790,  EMEA ,online,SKU-1290,Season Pass,Digital,2,41.80,0.00,cancelled,19
ORD-003674,2025-05-25 00:27:50,CUST-00753,LATAM,wholesale,SKU-1225,Castle Siege,board games,1,59.15,0.25,refunded,20
ORD-003730,2025-11-09 12:26:07,CUST-01509,NORTH AMERICA,  wholesale ,SKU-1168,Bundle Case,  Trading Cards ,2,31.17,0.00,refunded,11
ORD-003646,07/11/2025,CUST-01800,EMEA,ONLINE,SKU-1077,Booster Pack,Trading Cards,1,63.24,0.00,completed,20
ORD-003375,2026-03-21T13:31:23Z,CUST-01259,LATAM,ONLINE,SKU-1107,Playmat,Accessories,1,26.87,0.00,refunded,6
ORD-004650,2025-10-04 11:37:39,CUST-00694,APAC,retail,SKU-1384,Dice Set,Accessories,5,7.80,0.00,refunded,5
ORD-004574,04/05/2026,CUST-00376,North America,partner,SKU-1167,500pc Night Market,Puzzles,2,31.31,0.20,cancelled,13
ORD-001902,2025-11-29 15:30:16,CUST-00317,North America,retail,SKU-1131,Starter Deck,Trading Cards,4,59.38,0.00,refunded,18
ORD-002943,01/09/2025,CUST-01001,North America,partner,SKU-1374,Bundle Case,Trading Cards,4,82.63,0.00,completed,7
ORD-003467,2025-06-16 08:11:05,CUST-00110,APAC,WHOLESALE,SKU-1267,Paint Set,Miniatures,2,89.52,0.15,refunded,2
ORD-001711,2026-03-11 14:29:05,CUST-01322,EMEA,partner,SKU-1022,Hero Blister,Miniatures,1,58.15,0.00,refunded,11
ORD-002216,21-Aug-2025,CUST-00875,North America,online,SKU-1039,Bundle Case,Trading Cards,1,174.69,0.05,cancelled,3
ORD-003879,2025-03-23T02:36:58Z,CUST-01661,North America,retail,SKU-1323,Card Sleeves,Accessories,1,31.73,0.00,cancelled,8
ORD-000999,2025-04-16T00:12:47Z,CUST-00787,,  online ,SKU-1081,Season Pass,Digital,2,28.39,0.00,pending,2
ORD-000422,2025-05-15 19:14:57,CUST-01127,EMEA,partner,SKU-1242,Starter Deck,  Trading Cards ,2,54.01,0.20,refunded,7
ORD-003709,2026-05-20 23:57:29,CUST-01561,EMEA,partner,SKU-1302,Playmat,Accessories,5,$13.94,0.20,completed,5
ORD-002536,2025-01-07 10:33:46,CUST-00278,APAC,wholesale,SKU-1093,Cosmetic Bundle,digital,-2,42.35,0.00,refunded,20
ORD-000233,2025-08-08 10:36:49,CUST-00104,North America,retail,SKU-1106,500pc Night Market,Puzzles,2,24.63,0.00,cancelled,2
ORD-000064,2025-01-03 10:24:47,CUST-00942,APAC,partner,SKU-1202,500pc Night Market,Puzzles,1,25.90,0.20,completed,12
ORD-000286,2026-01-16 17:58:05,CUST-01316,North America,partner,SKU-1396,Trade Winds,Board Games,5,54.64,0.25,refunded,10
ORD-000613,18-Mar-2026,CUST-00011,EMEA,partner,SKU-1054,Bundle Case,Trading Cards,1,170.99,0.00,completed,18
ORD-000863,12/14/2025,CUST-01709,North America,online,SKU-1351,Booster Pack,Trading Cards,12,82.98,0.00,cancelled,4
ORD-002012,2025-06-01 04:04:25,CUST-01696,apac,online,SKU-1349,Paint Set,Miniatures,1,118.29,0.00,completed,1
ORD-002616,2025-08-17 15:30:33,CUST-00466,LATAM,partner,SKU-1140,Dice Set,ACCESSORIES,2,30.97,0.00,pending,21
ORD-002697,2025-01-30 18:53:34,CUST-00708,EMEA,retail,SKU-1372,Hero Blister,Miniatures,1,33.05,0.00,refunded,4
ORD-002097,2025-09-25 15:31:37,CUST-00943,North America,wholesale,SKU-1233,Hero Blister,Miniatures,2,85.48,0.15,pending,8
ORD-001604,2026-02-26 17:31:10,CUST-00657,APAC,retail,SKU-1225,Expansion Key,Digital,2,38.46,0.15,completed,2
ORD-004525,2025-04-07 04:52:14,CUST-00930,  LATAM ,ONLINE,SKU-1140,2000pc Star Chart,Puzzles,3,23.48,0.00,refunded,8
ORD-000216,06/28/2026,,North America,wholesale,SKU-1027,Dice Set,Accessories,3,$25.85,0.15,refunded,12
ORD-004801,13-May-2025,CUST-01709,emea,retail,SKU-1393,Expansion Key,Digital,2,20.37,0.00,pending,21
ORD-004182,2026-01-28 00:28:55,CUST-01795,North America,online,SKU-1297,Dungeon Delve,Board Games,1,26.84,0.00,cancelled,7
ORD-001458,2025-03-31 01:58:20,CUST-00271,APAC,partner,SKU-1399,1000pc Coastline,Puzzles,1,23.41,0.00,completed,19
ORD-000349,2026-04-22 17:04:41,CUST-01113,LATAM,wholesale,SKU-1390,Castle Siege,Board Games,3,53.04,0.00,completed,16
ORD-001111,02/04/2025,CUST-00156,North America,retail,SKU-1197,Terrain Kit,miniatures,1,145.43,0.00,refunded,10
ORD-001473,2026-04-30 21:08:41,CUST-01529,North America,online,SKU-1019,2000pc Star Chart,Puzzles,1,20.09,0.00,completed,12
ORD-000473,2026-05-30 10:09:08,CUST-01296,APAC,wholesale,SKU-1125,1000pc Coastline,Puzzles,2,31.17,0.00,completed,12
ORD-002920,2026-05-14 06:34:30,CUST-01714,  LATAM ,partner,SKU-1231,Season Pass,Digital,4,41.95,0.00,cancelled,17
ORD-000970,19-Oct-2025,CUST-00879,North America,ONLINE,SKU-1327,2000pc Star Chart,PUZZLES,5,$21.80,0.00,completed,7
ORD-002787,2025-01-17 09:33:19,CUST-01552,LATAM,online,SKU-1170,Playmat,Accessories,1,13.74,0.25,completed,8
ORD-003802,01/10/2025,CUST-01615,North America,online,SKU-1365,Booster Pack,Trading Cards,1,165.55,0.00,pending,7
ORD-000249,10-Jan-2026,CUST-00703,APAC,partner,SKU-1216,Bundle Case,Trading Cards,1,111.37,0.00,refunded,15
ORD-002757,2025-06-13 05:39:58,CUST-01480,APAC,retail,SKU-1281,Paint Set,Miniatures,12,25.72,0.00,completed,10
ORD-002382,2025-02-03 07:35:52,CUST-00642,LATAM,retail,SKU-1119,Season Pass,Digital,1,44.82,0.00,pending,7
ORD-001661,2025-12-11 09:53:00,CUST-00582,LATAM,retail,SKU-1122,Trade Winds,BOARD GAMES,5,28.53,0.00,cancelled,19
ORD-002581,2025-08-10 21:13:57,CUST-00786,LATAM,online,SKU-1372,Harvest Moon Valley,Board Games,1,24.21,0.15,completed,12
ORD-001126,28-Jan-2025,CUST-01641,North America,retail,SKU-1354,1000pc Coastline,Puzzles,1,30.38,0.10,completed,3
ORD-000909,04/04/2026,CUST-01613,APAC,online,SKU-1124,Playmat,Accessories,3,28.78,0.00,refunded,8
ORD-001691,2025-10-04T07:51:25Z,CUST-00765,EMEA,partner,SKU-1143,Dungeon Delve,Board Games,1,44.80,0.10,pending,17
ORD-000049,2025-07-07 21:55:28,CUST-01411,APAC,PARTNER,SKU-1261,Cosmetic Bundle,  Digital ,1,52.32,0.00,pending,17
ORD-004218,09-Dec-2025,CUST-00730,emea,partner,SKU-1227,1000pc Coastline,Puzzles,5,34.59,0.00,refunded,18
ORD-001741,03/29/2025,CUST-01326,LATAM,wholesale,SKU-1033,Paint Set,Miniatures,1,24.58,0.00,pending,2
ORD-003008,14-Aug-2025,CUST-00465,EMEA,partner,SKU-1311,Collector Box,Trading Cards,1,94.05,0.10,refunded,12
ORD-000407,06/10/2025,CUST-01083,APAC,partner,SKU-1045,Playmat,Accessories,1,22.09,0.00,refunded,13
ORD-002723,2025-12-09 03:07:10,CUST-01069,EMEA,partner,SKU-1032,Expansion Key,Digital,2,26.34,0.00,cancelled,13
ORD-003461,2026-06-02 20:08:45,CUST-01078,EMEA,retail,SKU-1203,Expansion Key,Digital,2,59.74,0.00,cancelled,19
ORD-003622,2025-05-11 17:24:20,CUST-01331,APAC,ONLINE,SKU-1053,Bundle Case,Trading Cards,1,20.96,0.00,cancelled,3
ORD-002503,11/09/2025,,EMEA,partner,SKU-1217,Terrain Kit,Miniatures,1,131.89,0.00,completed,1
ORD-002328,2025-05-04 04:11:46,CUST-00312,apac,online,SKU-1321,Paint Set,Miniatures,5,41.78,0.05,completed,20
ORD-004091,2025-12-15 00:28:00,CUST-00015,APAC,partner,SKU-1363,2000pc Star Chart,PUZZLES,2,22.86,0.00,refunded,10
ORD-003075,2025-06-28T23:19:49Z,CUST-00327,EMEA,,SKU-1035,500pc Night Market,Puzzles,4,23.79,0.00,refunded,4
ORD-003721,08/13/2025,CUST-00099,EMEA,online,SKU-1312,Trade Winds,Board Games,3,69.89,0.00,pending,12
ORD-003249,24-Apr-2025,CUST-00217,  APAC ,wholesale,SKU-1339,Card Sleeves,Accessories,2,8.36,0.00,refunded,6
ORD-004834,2025-09-28 02:09:40,CUST-00024,APAC,partner,SKU-1079,Signal Fire,Board Games,1,35.46,0.00,pending,12
ORD-002305,05/27/2026,CUST-01149,north america,  wholesale ,SKU-1035,Bundle Case,Trading Cards,3,204.56,0.00,cancelled,14
ORD-003322,2026-03-23 00:26:01,CUST-00480,APAC,retail,SKU-1259,Terrain Kit,Miniatures,2,118.29,0.00,completed,16
ORD-001163,2025-07-17 13:06:39,CUST-00657,APAC,retail,SKU-1304,Dice Set,Accessories,2,$28.07,0.25,pending,15
ORD-003096,2026-05-04T18:08:49Z,CUST-00233,APAC,  online ,SKU-1267,Signal Fire,Board Games,2,32.15,0.05,completed,6
ORD-000168,2026-06-18 15:28:43,CUST-01044,APAC,partner,SKU-1005,Expansion Key,  Digital ,1,53.98,0.10,pending,15
ORD-000523,2025-08-31 04:34:05,CUST-00623,LATAM,online,SKU-1347,500pc Night Market,Puzzles,1,18.15,0.00,cancelled,15
ORD-000238,2026-05-30 19:54:05,CUST-00868,North America,online,SKU-1226,Promo Tin,Trading Cards,1,57.54,0.00,completed,3
ORD-003259,06/18/2026,CUST-01758,North America,retail,SKU-1009,2000pc Star Chart,Puzzles,2,31.19,0.00,pending,4
ORD-000319,05/01/2026,CUST-00404,LATAM,  retail ,SKU-1184,Expansion Key,Digital,1,5.76,0.00,completed,1
ORD-000739,17-Mar-2025,CUST-00129,LATAM,wholesale,SKU-1062,500pc Night Market,  Puzzles ,12,28.06,0.20,completed,20
ORD-001718,2026-06-02 01:26:56,CUST-00193,APAC,retail,SKU-1037,Terrain Kit,Miniatures,2,53.99,0.00,refunded,2
ORD-000873,04/14/2025,CUST-01736,APAC,partner,SKU-1351,Cosmetic Bundle,Digital,4,10.54,0.10,cancelled,2
ORD-002126,23-Sep-2025,CUST-01468,APAC,partner,SKU-1132,Cosmetic Bundle,Digital,4,18.97,0.00,pending,10
ORD-002566,2025-03-20 02:02:46,CUST-00029,LATAM,wholesale,SKU-1004,2000pc Star Chart,Puzzles,5,12.19,0.00,refunded,1
ORD-002277,05/13/2025,CUST-01247,LATAM,retail,SKU-1134,Harvest Moon Valley,Board Games,2,23.82,0.00,completed,3
ORD-000377,04/05/2026,CUST-00559,LATAM,wholesale,SKU-1036,Collector Box,Trading Cards,2,207.49,0.20,completed,6
ORD-003381,11/06/2025,CUST-01054,APAC,wholesale,SKU-1368,Starter Deck,Trading Cards,-2,172.13,0.00,completed,10
ORD-004518,2025-01-02 21:54:07,CUST-00047,EMEA,wholesale,SKU-1208,Cosmetic Bundle,DIGITAL,8,31.92,0.00,completed,20
ORD-001837,09/29/2025,CUST-01057,North America,partner,SKU-1267,Bundle Case,Trading Cards,4,167.65,0.00,pending,13
ORD-001282,2025-04-16 10:50:32,CUST-00207,North America,online,SKU-1251,Starter Deck,Trading Cards,1,165.98,0.05,completed,9
ORD-001816,2025-12-21 13:05:22,CUST-01107,EMEA,retail,SKU-1253,Booster Pack,Trading Cards,3,123.57,0.20,completed,6
ORD-003490,01/13/2026,CUST-00515,LATAM,online,SKU-1188,Terrain Kit,Miniatures,1,64.41,0.25,completed,21
ORD-001650,2026-04-06 04:53:54,CUST-01786,APAC,retail,SKU-1102,Terrain Kit,Miniatures,1,33.57,0.20,cancelled,6
ORD-000202,02/04/2025,CUST-00776,LATAM,online,SKU-1246,Booster Pack,TRADING CARDS,3,20.12,0.00,completed,13
ORD-001113,2025-12-10 06:37:33,CUST-01446,North America,wholesale,SKU-1082,Cosmetic Bundle,Digital,1,55.17,0.00,refunded,13
ORD-003491,2025-12-04 15:41:30,CUST-00145,EMEA,ONLINE,SKU-1249,Playmat,Accessories,5,10.48,0.10,completed,11
ORD-001764,2025-08-15 00:44:53,CUST-00923,EMEA,WHOLESALE,SKU-1096,1000pc Coastline,Puzzles,1,25.45,0.00,pending,8
ORD-004649,2025-03-06 08:42:00,CUST-01286,LATAM,online,SKU-1294,Playmat,  Accessories ,3,37.11,0.15,refunded,6
ORD-003501,2026-05-28 17:33:09,CUST-01342,North America,partner,SKU-1392,Card Sleeves,Accessories,2,35.62,0.00,cancelled,17
ORD-003202,2025-07-22 10:21:11,CUST-01398,EMEA,wholesale,SKU-1384,Dice Set,Accessories,1,12.24,0.00,cancelled,17
ORD-002876,2025-08-27 04:15:24,CUST-01489,EMEA,online,SKU-1366,2000pc Star Chart,Puzzles,2,11.04,0.10,refunded,10
ORD-000824,2025-09-19 13:13:32,CUST-00259,North America,online,SKU-1214,Expansion Key,Digital,2,53.49,0.00,completed,12
ORD-001027,2025-07-09T23:54:11Z,CUST-00694,APAC,online,SKU-1133,2000pc Star Chart,Puzzles,3,29.30,0.00,refunded,12
ORD-004025,2026-05-20T14:09:51Z,CUST-01216,North America,retail,SKU-1179,Playmat,ACCESSORIES,1,31.04,0.00,cancelled,14
ORD-001015,04/30/2026,CUST-00079,EMEA,  partner ,SKU-1041,2000pc Star Chart,PUZZLES,8,32.31,0.00,cancelled,7
ORD-002642,11/27/2025,CUST-01291,LATAM,retail,SKU-1176,Starter Deck,Trading Cards,3,221.70,0.00,pending,9
ORD-003613,07/19/2025,CUST-01060,LATAM,,SKU-1271,Hero Blister,Miniatures,1,67.94,0.05,pending,15
ORD-004213,25-Sep-2025,CUST-01498,North America,retail,SKU-1148,Warband Set,Miniatures,5,88.21,0.25,completed,8
ORD-000986,2025-06-26 11:01:12,CUST-01482,APAC,partner,SKU-1249,Cosmetic Bundle,Digital,1,39.21,0.20,cancelled,10
ORD-003394,2025-05-07 20:21:10,CUST-00956,North America,online,SKU-1200,Booster Pack,Trading Cards,-2,164.75,0.00,refunded,7
ORD-004562,2025-08-27 14:17:01,CUST-00554,LATAM,online,SKU-1369,1000pc Coastline,Puzzles,2,26.94,0.00,pending,14
ORD-003216,06/11/2026,CUST-01102,APAC,retail,SKU-1133,Card Sleeves,Accessories,1,21.14,0.20,cancelled,18
ORD-002086,2026-01-24 12:20:21,CUST-00795,LATAM,retail,SKU-1043,Card Sleeves,Accessories,1,10.04,0.00,refunded,6
ORD-001946,2025-01-07 03:41:45,CUST-00390,APAC,partner,SKU-1190,Warband Set,Miniatures,1,94.38,0.00,pending,20
ORD-003964,2026-06-24 19:31:30,CUST-00387,North America,wholesale,SKU-1031,Dungeon Delve,Board Games,2,78.81,0.00,cancelled,11
ORD-000356,05/03/2026,CUST-00252,APAC,wholesale,SKU-1277,Castle Siege,Board Games,8,16.32,0.00,pending,2
ORD-001333,2026-03-24 10:52:09,CUST-01298,North America,online,SKU-1276,Cosmetic Bundle,DIGITAL,3,33.53,0.00,cancelled,18
ORD-000676,27-Jun-2025,CUST-01101,LATAM,retail,SKU-1316,Expansion Key,DIGITAL,1,34.43,0.00,cancelled,6
ORD-001508,09-Oct-2025,CUST-01769,emea,online,SKU-1392,Card Sleeves,Accessories,2,14.29,0.00,refunded,15
ORD-002224,2025-08-10 18:12:46,CUST-00128,EMEA,wholesale,SKU-1145,Dice Set,accessories,1,23.15,0.25,cancelled,3
ORD-001384,2025-06-10 05:21:08,CUST-00563,APAC,online,SKU-1168,Castle Siege,Board Games,2,75.84,0.00,completed,3
ORD-003510,2026-04-09 16:10:16,CUST-00446,LATAM,  online ,SKU-1245,Cosmetic Bundle,Digital,2,54.06,0.00,pending,8
ORD-002273,28-Feb-2026,CUST-00715,LATAM,wholesale,SKU-1048,1000pc Coastline,Puzzles,1,28.59,0.00,completed,20
ORD-001425,2025-05-17T19:56:31Z,CUST-01108,EMEA,retail,SKU-1054,Deck Box,Accessories,-12,$35.85,0.10,cancelled,16
ORD-001590,2026-01-04 06:37:56,CUST-00360,APAC,  wholesale ,SKU-1224,Season Pass,Digital,1,58.43,0.00,refunded,19
ORD-000899,2025-01-13 23:04:24,CUST-01095,APAC,online,SKU-1367,Paint Set,miniatures,1,56.02,0.00,completed,10
ORD-000683,2026-04-29 00:43:25,CUST-00813,APAC,wholesale,SKU-1201,500pc Night Market,Puzzles,2,23.59,0.20,cancelled,9
ORD-001000,2025-09-12 02:04:59,CUST-00446,north america,  online ,SKU-1048,Bundle Case,Trading Cards,1,67.72,0.00,cancelled,11
ORD-002029,2026-06-10 19:01:29,CUST-01028,LATAM,wholesale,SKU-1105,Harvest Moon Valley,Board Games,1,71.63,0.00,completed,21
ORD-003209,2026-02-23 20:01:18,CUST-01106,EMEA,PARTNER,SKU-1296,Hero Blister,MINIATURES,-1,33.12,0.00,refunded,2
